date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014-04-03,143586419.653,10623.0,305579000.0,11.26,10985500.0,31600.0,12.60587867,
2014-04-04,154164607.236,8601.0,300564000.0,11.07,5857970.0,31250.0,12.92517495,
2014-04-05,67332460.4162,7873.0,299206000.0,11.0,3023900.0,29400.0,8.12702529,
2014-04-06,49285975.0371,7491.0,304340000.0,11.18,5093420.0,25350.0,8.53031624998,
2014-04-07,52663863.9361,9041.0,317608000.0,11.66,3903230.0,27300.0,17.18852715,
2014-04-08,45038520.5192,7605.0,305773000.0,11.21,3435810.0,27400.0,9.39709191001,
2014-04-09,43432478.983,7859.0,310700000.0,11.38,2084940.0,30200.0,17.54211861,
2014-04-10,72496119.5959,9045.0,305788000.0,11.19,15032300.0,29100.0,12.12533856,
2014-04-11,72232208.3862,10015.0,230520000.0,8.42,18745900.0,28600.0,12.7319207299,
2014-04-12,35134976.1932,7982.0,298698000.0,10.9,7740060.0,29600.0,10.98768234,
2014-04-13,17356432.0436,8286.0,292420000.0,10.66,6250360.0,26650.0,8.62109224001,
2014-04-14,33313130.035,9418.0,285072000.0,10.39,11481300.0,28050.0,11.98118334,
2014-04-15,28409301.4425,10405.0,314953000.0,11.46,15088900.0,29600.0,13.2553282,
2014-04-16,62221008.3696,10874.0,365869000.0,13.3,17352400.0,27400.0,14.5965869899,
2014-04-17,50170071.985,8504.0,369542000.0,13.42,10919300.0,28100.0,11.21982793,
2014-04-18,44728477.637,8241.0,343401000.0,12.46,8631860.0,25000.0,11.33221034,
2014-04-19,19536868.4822,7723.0,332274000.0,12.05,6728010.0,24350.0,10.17708708,
2014-04-20,30587387.9467,8155.0,354908000.0,12.86,6195390.0,27700.0,12.11227687,
2014-04-21,20772358.8973,7839.0,347125000.0,12.56,3872040.0,27100.0,11.57869995,
2014-04-22,24669763.6298,7499.0,345711000.0,12.5,2969980.0,29450.0,12.19475926,
2014-04-23,31960767.0481,7376.0,333391000.0,12.04,2381190.0,30300.0,8.90106764,
2014-04-24,27870466.4076,6955.0,336492000.0,12.14,4714780.0,32800.0,8.09813704001,
2014-04-25,120667764.885,8434.0,347939000.0,12.54,13003700.0,30600.0,11.3992006901,
2014-04-26,109865354.832,6662.0,300329000.0,10.81,3156250.0,35800.0,16.7204247899,
2014-04-27,65664677.3835,7085.0,293837000.0,10.56,3349260.0,32000.0,7.02188735998,
2014-04-28,48304641.5131,7260.0,272731000.0,9.79,3537560.0,32100.0,10.93678356,
2014-04-29,40148152.7723,5839.0,282301000.0,10.12,3346380.0,37250.0,5.89700222998,
2014-04-30,58461742.6017,7492.0,290501000.0,10.4,7592450.0,30150.0,11.4930224499,
2014-05-01,44552552.8635,5745.0,305458000.0,10.93,4444330.0,26950.0,5.98689982001,
2014-05-02,23351983.5642,5492.0,311470000.0,11.13,3393190.0,31250.0,5.68350482,
2014-05-03,52730061.5148,5569.0,294608000.0,10.52,2928390.0,30750.0,7.80882862,
2014-05-04,67226878.4814,5375.0,288866000.0,10.3,1260130.0,28750.0,9.99286596997,
2014-05-05,54269862.602,5507.0,289454000.0,10.31,1638510.0,28200.0,6.80251868001,
2014-05-06,44015800.9093,6135.0,286760000.0,10.21,4018180.0,26750.0,7.07925263998,
2014-05-07,31828713.9525,5912.0,290864000.0,10.34,3668840.0,26650.0,9.41316894,
2014-05-08,37086410.074,7655.0,295869000.0,10.51,2346290.0,26450.0,11.55478382,
2014-05-09,38468047.9918,6337.0,293706000.0,10.42,2586370.0,28000.0,11.31848393,
2014-05-10,46532584.5003,5259.0,303572000.0,10.76,1993440.0,29950.0,7.27026729,
2014-05-11,103395121.237,7765.0,302622000.0,10.72,2521270.0,29650.0,8.54734261992,
2014-05-12,40899232.1031,7031.0,292232000.0,10.34,1422620.0,30700.0,9.95371535,
2014-05-13,57174237.1191,6110.0,294842000.0,10.42,1754030.0,31900.0,6.65753164997,
2014-05-14,27253822.6312,5246.0,294786000.0,10.41,1343860.0,30200.0,8.34150881,
2014-05-15,34802748.1476,5856.0,295895000.0,10.43,1692880.0,30550.0,8.03688085,
2014-05-16,59510398.834,5403.0,297632000.0,10.48,1458420.0,30750.0,7.18971679995,
2014-05-17,9662269.7423,4339.0,296752000.0,10.44,1086520.0,30400.0,3.76574945,
2014-05-18,14881721.0585,4396.0,294403000.0,10.35,908962.0,27900.0,5.45117163999,
2014-05-19,17127756.1864,9100.0,294578000.0,10.34,1194390.0,30100.0,9.32437289005,
2014-05-20,39303728.288,6465.0,293762000.0,10.3,4912980.0,29300.0,9.38245982996,
2014-05-21,41696978.9985,7850.0,302609000.0,10.6,2653860.0,27250.0,9.05890286,
2014-05-22,47590511.3192,9334.0,302201000.0,10.58,5186880.0,27550.0,12.11971865,
2014-05-23,133797213.417,7880.0,304423000.0,10.65,9134640.0,27100.0,11.59502591,
2014-05-24,40567601.81,5670.0,320801000.0,11.21,2574380.0,30900.0,6.54028459003,
2014-05-25,182349545.228,6327.0,318703000.0,11.12,9072890.0,30100.0,7.32704744997,
2014-05-26,46975751.9985,6533.0,332099000.0,11.58,4063340.0,34000.0,7.44944652997,
2014-05-27,53794072.8842,6008.0,331600000.0,11.55,4409430.0,32150.0,7.17999010002,
2014-05-28,49506294.8985,7304.0,320904000.0,11.16,3167200.0,28050.0,13.36873771,
2014-05-29,61521719.2062,5729.0,316904000.0,11.01,2006930.0,30900.0,5.88607472998,
2014-05-30,98399749.088,6673.0,310601000.0,10.78,6192970.0,32500.0,7.35074367995,
2014-05-31,68885768.4277,5258.0,324682000.0,11.26,4417180.0,28700.0,6.12831480994,
2014-06-01,203430679.427,6268.0,315445000.0,10.93,7308220.0,29050.0,9.99401047999,
2014-06-02,215876320.906,6889.0,322135000.0,11.15,6097460.0,30050.0,7.60354841005,
2014-06-03,114123877.08,6357.0,328596000.0,11.36,3646880.0,31950.0,7.68051865,
2014-06-04,58624144.0719,6693.0,332174000.0,11.47,4085750.0,32350.0,7.69171083997,
2014-06-05,60731238.9204,6222.0,320051000.0,11.04,4103560.0,29250.0,10.11524236,
2014-06-06,26930923.2199,5331.0,327803000.0,11.3,2062460.0,29700.0,7.04615815996,
2014-06-07,16736732.6734,4248.0,325266000.0,11.2,1878190.0,30150.0,6.17636364003,
2014-06-08,27632111.4021,4340.0,323094000.0,11.11,1880630.0,31550.0,9.02731694998,
2014-06-09,27019304.5841,4701.0,327986000.0,11.27,1784790.0,33100.0,7.73711017001,
2014-06-10,28726426.4884,4862.0,326760000.0,11.21,2752500.0,29400.0,7.03592484003,
2014-06-11,24488609.7413,4438.0,323931000.0,11.1,2064260.0,25500.0,6.4505495,
2014-06-12,51659308.7772,4442.0,319206000.0,10.93,4748730.0,27100.0,6.93987442003,
2014-06-13,44086544.5926,4459.0,297021000.0,10.16,2338830.0,25750.0,6.21055139,
2014-06-14,39488629.6191,4583.0,300140000.0,10.26,3232610.0,31150.0,5.71028382001,
2014-06-15,40769998.0099,4236.0,289179000.0,9.87,2788040.0,32400.0,6.51094239999,
2014-06-16,92095997.0297,4754.0,292055000.0,9.96,2633400.0,31350.0,7.65332678995,
2014-06-17,36754702.8803,4560.0,284195000.0,9.68,2214920.0,30600.0,8.83744133002,
2014-06-18,56215292.6343,4738.0,284219000.0,9.67,1703900.0,32050.0,14.1311131,
2014-06-19,71964067.9425,5648.0,284608000.0,9.68,3395730.0,34650.0,10.34748633,
2014-06-20,44357401.6233,5256.0,294353000.0,10.0,1862810.0,31050.0,7.99948070999,
2014-06-21,23505882.1046,3752.0,290087000.0,9.84,1201330.0,27500.0,4.43969175001,
2014-06-22,21702404.7358,3745.0,290612000.0,9.85,1382550.0,29100.0,4.99691498999,
2014-06-23,34282658.4227,4116.0,288542000.0,9.77,1306090.0,30450.0,5.58230191,
2014-06-24,28832451.5865,4412.0,287584000.0,9.73,1449760.0,29450.0,6.31381051,
2014-06-25,33970269.4496,4114.0,284464000.0,9.61,2061300.0,32200.0,13.58113222,
2014-06-26,38946036.8418,4163.0,272567000.0,9.2,2457120.0,29050.0,5.58641346002,
2014-06-27,26358879.8137,4265.0,269692000.0,9.09,1574680.0,31700.0,4.97126411004,
2014-06-28,26028536.3165,3828.0,275381000.0,9.27,1466260.0,32600.0,4.6405051,
2014-06-29,34183187.1698,3818.0,273298000.0,9.2,2181070.0,29950.0,4.42037417001,
2014-06-30,59592489.2238,5028.0,266898000.0,8.97,4287560.0,29400.0,18.2049992,
2014-07-01,64763655.1267,4784.0,266885000.0,8.96,6485840.0,30100.0,7.16383255999,
2014-07-02,174095529.883,5737.0,238021000.0,7.98,7882050.0,30900.0,9.20664434002,
2014-07-03,63045147.3973,4288.0,240738000.0,8.07,2917800.0,31950.0,5.20073401997,
2014-07-04,35367205.8989,3927.0,239981000.0,8.03,3545090.0,32050.0,4.37125920007,
2014-07-05,123644764.058,4901.0,218960000.0,7.32,5330180.0,31550.0,6.52540956996,
2014-07-06,79410854.9787,4452.0,218675000.0,7.3,2569530.0,31450.0,5.50697384997,
2014-07-07,113996204.502,4908.0,212727000.0,7.1,5011390.0,31650.0,6.60712085998,
2014-07-08,42384320.5614,4424.0,227425000.0,7.58,2798300.0,35050.0,6.97970910004,
2014-07-09,48249439.3556,4372.0,233495000.0,7.77,2978550.0,31650.0,8.07066638995,
2014-07-10,25192398.9631,4139.0,234030000.0,7.78,1988790.0,31100.0,5.13119877004,
2014-07-11,22819857.9049,4570.0,234694000.0,7.8,1996570.0,31400.0,6.9548162401,
2014-07-12,58039616.4331,4752.0,236901000.0,7.86,5976190.0,27500.0,6.60108876998,
2014-07-13,67095926.314,4986.0,259539000.0,8.61,5485690.0,30500.0,6.57618630999,
2014-07-14,44742639.033,5533.0,268608000.0,8.9,4107330.0,28650.0,8.63322754,
2014-07-15,42416234.9631,4670.0,260390000.0,8.62,1729530.0,28750.0,7.09227744997,
2014-07-16,26050172.4447,5602.0,258928000.0,8.56,3440990.0,29950.0,7.31021450002,
2014-07-17,28406756.7312,6472.0,252096000.0,8.33,2659970.0,31050.0,6.88775412001,
2014-07-18,45981580.6435,6826.0,262388000.0,8.66,2515210.0,31750.0,9.14416260001,
2014-07-19,65303051.7021,6155.0,264452000.0,8.72,1577680.0,30550.0,250.41039152,
2014-07-20,51599774.3182,8248.0,261506000.0,8.61,1790490.0,27600.0,17.86092104,
2014-07-21,27646177.6736,5175.0,257188000.0,8.46,1553560.0,27650.0,6.11928366001,
2014-07-22,14873232.1738,6775.0,261418000.0,8.59,910432.0,27400.0,8.51897444002,
2014-07-23,13588588.5305,5060.0,260880000.0,8.57,1221280.0,31700.0,6.37770209003,
2014-07-24,50851906.8529,7771.0,258197000.0,8.47,3899860.0,31400.0,9.05644057999,
2014-07-25,73261077.4609,7924.0,237364000.0,7.78,3168960.0,29400.0,8.7601451201,
2014-07-26,43068779.3044,6649.0,231364000.0,7.58,1317700.0,30550.0,7.26540114004,
2014-07-27,16387254.7864,4735.0,232571000.0,7.61,1806430.0,31450.0,5.73478548998,
2014-07-28,22571815.6594,4686.0,237345000.0,7.76,1890990.0,30450.0,11.25793459,
2014-07-29,14251790.1561,5492.0,232399000.0,7.59,1088110.0,31050.0,5.76876072,
2014-07-30,19035591.0562,4936.0,234500000.0,7.65,1803280.0,27150.0,5.74535467001,
2014-07-31,27032669.1546,5480.0,223429000.0,7.28,3047710.0,30800.0,8.11399489003,
2014-08-01,16238030.675,5416.0,231533000.0,7.54,1849420.0,30050.0,8.15968328003,
2014-08-02,16345549.8666,4098.0,237040000.0,7.71,1113910.0,26700.0,4.61841626002,
2014-08-03,8608946.6978,3931.0,234826000.0,7.63,777123.0,28900.0,5.03793490999,
2014-08-04,58294080.8809,5045.0,232222000.0,7.54,1150700.0,28050.0,6.46311372003,
2014-08-05,52321353.2354,8013.0,228499000.0,7.41,1400060.0,29700.0,10.3882133699,
2014-08-06,28461373.7903,8458.0,224172000.0,7.26,1047680.0,30450.0,31.61179156,
2014-08-07,89921041.0225,8023.0,222079000.0,7.19,3306010.0,32400.0,8.77765566998,
2014-08-08,39704349.2546,5982.0,222194000.0,7.18,1710740.0,32850.0,6.48922122002,
2014-08-09,17005766.5769,3775.0,218699000.0,7.06,2392250.0,30350.0,5.21892160008,
2014-08-10,13936471.5517,3896.0,215445000.0,6.95,883892.0,29450.0,6.34576202997,
2014-08-11,31395812.5541,5106.0,215948000.0,6.96,5822370.0,30200.0,8.48092183002,
2014-08-12,153004952.026,6917.0,188186000.0,6.06,5792680.0,29000.0,9.17660092995,
2014-08-13,88645130.4386,6708.0,175699000.0,5.65,7394390.0,30000.0,9.58771387003,
2014-08-14,74276956.5982,5344.0,156935000.0,5.04,4880800.0,30550.0,6.64803718999,
2014-08-15,52595062.8653,4177.0,157557000.0,5.06,1986680.0,28800.0,5.73460062996,
2014-08-16,24511352.3524,4138.0,157337000.0,5.05,1776270.0,28750.0,5.63018925005,
2014-08-17,26075454.2688,4611.0,155117000.0,4.97,3669990.0,28250.0,6.13160997997,
2014-08-18,161141541.406,6052.0,135740000.0,4.35,7745910.0,26150.0,12.62370435,
2014-08-19,107117421.618,5356.0,116072000.0,3.71,8650900.0,28550.0,7.08281292001,
2014-08-20,203287744.622,5761.0,147518000.0,4.72,10691200.0,28100.0,6.69903235009,
2014-08-21,130570909.333,4630.0,171088000.0,5.46,10657900.0,29050.0,6.99509919996,
2014-08-22,93275515.0458,3920.0,181670000.0,5.8,6563270.0,30950.0,5.93485332,
2014-08-23,22021315.3909,3141.0,164240000.0,5.24,4216910.0,29700.0,3.67476109,
2014-08-24,38899056.1825,3466.0,153696000.0,4.89,7834340.0,27600.0,4.13824323004,
2014-08-25,21559390.7397,3433.0,169653000.0,5.4,3771750.0,28800.0,4.04048557003,
2014-08-26,14497067.2117,3659.0,163703000.0,5.2,4855760.0,27650.0,4.72076779001,
2014-08-27,37969267.2152,3783.0,174764000.0,5.55,6557750.0,28950.0,6.34484418002,
2014-08-28,20086458.0708,3122.0,169957000.0,5.39,3621080.0,28300.0,4.39956504,
2014-08-29,15305440.6944,3983.0,166992000.0,5.29,2455120.0,28450.0,4.70176633001,
2014-08-30,11775539.3358,3604.0,169080000.0,5.36,2227060.0,27100.0,4.77902428001,
2014-08-31,41745746.9132,4043.0,164491000.0,5.21,6174680.0,28450.0,5.64184428,
2014-09-01,10219771.9718,4262.0,153547000.0,4.86,2185090.0,27750.0,5.66898687999,
2014-09-02,43110087.0941,4046.0,149094000.0,4.71,3392930.0,31200.0,4.81303818997,
2014-09-03,34761709.4717,4221.0,152710000.0,4.82,1452640.0,29800.0,5.30922038001,
2014-09-04,16362107.8702,4658.0,154428000.0,4.87,3630100.0,26950.0,6.18536953,
2014-09-05,11816440.0863,3252.0,164151000.0,5.17,1855340.0,28700.0,6.17860901005,
2014-09-06,8781346.01847,3554.0,158040000.0,4.97,1604380.0,28200.0,5.48479921,
2014-09-07,5818875.68929,3671.0,158564000.0,4.99,2465670.0,31550.0,4.78812279002,
2014-09-08,13045403.5356,3225.0,164063000.0,5.16,3382240.0,28900.0,4.03462637002,
2014-09-09,10245923.8073,3507.0,162200000.0,5.09,2241750.0,29650.0,4.53605978999,
2014-09-10,12089781.7098,4322.0,161334000.0,5.06,4708510.0,27400.0,6.22524350002,
2014-09-11,16444421.619,3895.0,170316000.0,5.34,4135310.0,29350.0,5.65861958002,
2014-09-12,13455671.8697,3741.0,174463000.0,5.46,2226060.0,31600.0,4.87790622001,
2014-09-13,12349122.7921,3685.0,172425000.0,5.39,2376730.0,32950.0,7.19670828001,
2014-09-14,8432173.05394,3806.0,174338000.0,5.45,2082360.0,33100.0,6.55252669002,
2014-09-15,17696812.5598,3958.0,173095000.0,5.4,3140670.0,32750.0,6.60218071002,
2014-09-16,9210987.15868,3896.0,165726000.0,5.17,2227620.0,29800.0,5.11796921004,
2014-09-17,13011727.118,4512.0,163239000.0,5.09,3071840.0,29300.0,7.12335795,
2014-09-18,18288581.1935,3852.0,162731000.0,5.07,4569260.0,28000.0,5.92456472,
2014-09-19,25699266.5406,4263.0,150711000.0,4.69,3917450.0,27250.0,7.60949376011,
2014-09-20,16591496.2949,4006.0,139314000.0,4.33,5490660.0,27350.0,6.54176166005,
2014-09-21,19050892.9865,5016.0,137303000.0,4.26,2931220.0,27150.0,5.09439626001,
2014-09-22,11472039.1127,5134.0,136869000.0,4.25,1855960.0,30300.0,5.68875754,
2014-09-23,9837080.29327,3678.0,136784000.0,4.24,4661670.0,28850.0,4.74482487001,
2014-09-24,12053888.5904,3823.0,153105000.0,4.74,2662290.0,33300.0,4.85262766001,
2014-09-25,6861195.13872,3614.0,150841000.0,4.67,2046960.0,31200.0,4.59499120002,
2014-09-26,5862530.18639,3472.0,145937000.0,4.51,1548350.0,30450.0,5.23697113012,
2014-09-27,8963173.85873,3604.0,143622000.0,4.43,889525.0,27900.0,4.05431675003,
2014-09-28,7910003.19121,3516.0,143433000.0,4.42,1741170.0,29800.0,6.96258023999,
2014-09-29,7605854.27511,3504.0,137498000.0,4.24,1712650.0,29500.0,4.98089288999,
2014-09-30,8995130.54668,2896.0,138094000.0,4.25,2456420.0,27950.0,3.48967836006,
2014-10-01,6023639.10112,2649.0,145326000.0,4.47,1172180.0,31350.0,19.1927026,
2014-10-02,5562320.72588,2324.0,144138000.0,4.43,1124950.0,28500.0,3.86654527002,
2014-10-03,5361234.49571,2334.0,140654000.0,4.32,1471270.0,31100.0,3.43559127011,
2014-10-04,11956670.811,3278.0,136021000.0,4.17,6948810.0,29300.0,4.41805207999,
2014-10-05,15616797.552,3581.0,128606000.0,3.94,8143680.0,28500.0,4.36833748006,
2014-10-06,8638753.89058,3358.0,120914000.0,3.7,9482680.0,29000.0,4.21208376003,
2014-10-07,7108797.67448,3760.0,124621000.0,3.81,7096400.0,26000.0,3.71401640002,
2014-10-08,6582239.01412,3407.0,126097000.0,3.86,5850860.0,26500.0,4.97731424004,
2014-10-09,58766801.1396,3853.0,127939000.0,3.91,8316140.0,28900.0,5.12771825004,
2014-10-10,7776326.46514,3553.0,127734000.0,3.9,6313690.0,30850.0,4.97579752003,
2014-10-11,6230051.10077,3688.0,124474000.0,3.8,3498570.0,30800.0,4.66872919999,
2014-10-12,2122704.12209,3012.0,123955000.0,3.78,2712090.0,29050.0,3.05753035003,
2014-10-13,13234214.2557,3054.0,126363000.0,3.85,4200710.0,28300.0,4.31899109001,
2014-10-14,58139372.0366,5319.0,127066000.0,3.86,8247860.0,25950.0,5.69434562997,
2014-10-15,22552146.6118,2665.0,134157000.0,4.08,4837180.0,29300.0,3.03476347998,
2014-10-16,3830798.95352,2627.0,133644000.0,4.06,4204880.0,30000.0,3.84624655003,
2014-10-17,4097591.28756,2547.0,131581000.0,3.99,3561280.0,28950.0,3.83465516004,
2014-10-18,5141280.79714,2718.0,131703000.0,3.99,2386140.0,29750.0,5.02257703997,
2014-10-19,3146702.93325,2669.0,133959000.0,4.06,1576340.0,28500.0,14.1220049801,
2014-10-20,4706491.2834,3037.0,131666000.0,3.98,2252890.0,28500.0,2.79503278001,
2014-10-21,2275271.62931,2530.0,129405000.0,3.91,1948840.0,28200.0,2.86681290002,
2014-10-22,7220197.55581,2419.0,130482000.0,3.94,2094200.0,28950.0,3.21878173013,
2014-10-23,4522310.30324,2765.0,127483000.0,3.85,3191780.0,31400.0,2.95526308001,
2014-10-24,6259737.46835,2621.0,124036000.0,3.74,3557710.0,29450.0,4.75408006005,
2014-10-25,3462198.06229,2636.0,124453000.0,3.75,2370430.0,27200.0,2.91240384001,
2014-10-26,3690787.76634,2079.0,121908000.0,3.67,1986590.0,31100.0,2.31898643003,
2014-10-27,6331292.93883,2673.0,123853000.0,3.72,2694530.0,27800.0,5.06089640001,
2014-10-28,6111153.21142,4326.0,126895000.0,3.81,2222000.0,31500.0,4.85718879001,
2014-10-29,5806526.41986,2706.0,128368000.0,3.85,2551500.0,32350.0,3.66420308001,
2014-10-30,5776065.91332,2559.0,124537000.0,3.73,2667440.0,27600.0,4.78346315004,
2014-10-31,5974030.8165,2566.0,126310000.0,3.78,2303900.0,27100.0,2.72292388,
2014-11-01,5180105.70972,2956.0,125479000.0,3.76,2476220.0,27050.0,3.70461127003,
2014-11-02,4177257.23702,2397.0,119570000.0,3.58,2031400.0,28050.0,3.43214756004,
2014-11-03,3099795.20426,2319.0,119977000.0,3.59,2034500.0,29700.0,4.10191578,
2014-11-04,4209572.97586,2272.0,119901000.0,3.58,2336120.0,29700.0,3.63736143003,
2014-11-05,3366478.07149,2605.0,120339000.0,3.59,2855540.0,33600.0,3.65711925003,
2014-11-06,2907176.42838,2320.0,122198000.0,3.64,2461750.0,29500.0,5.10727321001,
2014-11-07,4760414.09507,2464.0,122561000.0,3.65,2417010.0,29100.0,3.61343502006,
2014-11-08,5673558.17955,7106.0,119538000.0,3.56,1508220.0,29200.0,3.19024043002,
2014-11-09,3485158.03809,2903.0,119580000.0,3.55,1873830.0,29300.0,2.86317031,
2014-11-10,5884662.34931,3667.0,122288000.0,3.63,3545550.0,28300.0,3.73088408001,
2014-11-11,3599419.08174,3018.0,124625000.0,3.7,2783960.0,30800.0,3.27962710002,
2014-11-12,13621912.0498,3769.0,124106000.0,3.68,8733140.0,28600.0,5.52673864004,
2014-11-13,19562912.7947,4673.0,139504000.0,4.13,13963000.0,30550.0,6.01021741004,
2014-11-14,15761568.6447,3570.0,138029000.0,4.09,7587850.0,30450.0,4.48611545007,
2014-11-15,7801417.74423,3337.0,135002000.0,3.99,3891770.0,31050.0,3.31964126002,
2014-11-16,8246557.53912,3144.0,130011000.0,3.84,2991050.0,29300.0,3.67257082003,
2014-11-17,6219397.53589,3490.0,131455000.0,3.88,3967100.0,31300.0,3.01656649,
2014-11-18,4102531.11099,3137.0,131400000.0,3.88,4024840.0,31850.0,3.08689057003,
2014-11-19,3271106.00799,3087.0,128285000.0,3.78,2858300.0,29000.0,4.52454070004,
2014-11-20,4982740.04252,3602.0,129316000.0,3.81,3682840.0,29800.0,4.95235286001,
2014-11-21,4825983.69205,3295.0,122878000.0,3.61,3851320.0,30600.0,4.56689730005,
2014-11-22,3356082.80725,3382.0,119138000.0,3.5,2446510.0,31550.0,13.9837022,
2014-11-23,2566916.57457,3127.0,119985000.0,3.52,1686970.0,29100.0,3.09091513001,
2014-11-24,3039435.4616,3351.0,122535000.0,3.59,3281530.0,29900.0,4.54584333001,
2014-11-25,4442361.04898,3308.0,123680000.0,3.62,3468870.0,32950.0,3.82033154002,
2014-11-26,3506375.95939,3511.0,121883000.0,3.57,2497390.0,27850.0,4.31496459002,
2014-11-27,4586135.01497,2874.0,121848000.0,3.57,1764690.0,28400.0,2.57361376001,
2014-11-28,3470221.84121,3137.0,121805000.0,3.56,2007140.0,27350.0,3.39807728001,
2014-11-29,4789546.42824,3225.0,123406000.0,3.6,2264640.0,28550.0,3.91560990999,
2014-11-30,2353678.79256,4066.0,122867000.0,3.59,1206290.0,29450.0,4.70961609002,
2014-12-01,3369085.08037,3136.0,122616000.0,3.58,1275120.0,29650.0,4.10811975,
2014-12-02,6628180.45088,3385.0,122804000.0,3.58,2051950.0,28450.0,10.50147042,
2014-12-03,3643839.29292,3109.0,124626000.0,3.63,1715450.0,29800.0,27.36930813,
2014-12-04,7068482.76211,5432.0,124172000.0,3.61,2291670.0,28150.0,113.7007547,
2014-12-05,5374736.1416,5734.0,123669000.0,3.59,2350920.0,27550.0,39.63888755,
2014-12-06,6713171.6815,3100.0,124520000.0,3.62,1690520.0,28900.0,4.40276076999,
2014-12-07,9114195.86914,3072.0,124612000.0,3.62,1759240.0,31400.0,4.23815053001,
2014-12-08,11413798.8703,3188.0,127928000.0,3.71,2295450.0,32600.0,4.25425577002,
2014-12-09,8189882.15601,3228.0,126207000.0,3.66,3606940.0,31450.0,4.18709926,
2014-12-10,4815904.28685,2602.0,121787000.0,3.52,1982380.0,28200.0,3.97548393999,
2014-12-11,4915706.09981,2490.0,120898000.0,3.49,2667680.0,27900.0,7.00620926,
2014-12-12,4281894.4708,2562.0,120474000.0,3.48,2060970.0,28900.0,2.89802955999,
2014-12-13,4910857.62876,2825.0,120839000.0,3.49,2121910.0,29600.0,4.42264198,
2014-12-14,5920262.50429,2540.0,120551000.0,3.48,1547550.0,30250.0,3.00116615999,
2014-12-15,4197204.96503,2926.0,120858000.0,3.48,2292030.0,28300.0,3.57003286996,
2014-12-16,14179599.3813,3981.0,119941000.0,3.45,5220210.0,28900.0,4.93057845998,
2014-12-17,7236860.19417,3199.0,104697000.0,3.01,3969240.0,28300.0,3.24735063002,
2014-12-18,6526247.62743,2979.0,102479000.0,2.94,4301260.0,26750.0,3.79649104993,
2014-12-19,5094499.45107,2688.0,97712800.0,2.81,2780240.0,28450.0,2.67005962996,
2014-12-20,5094226.5646,3444.0,99946000.0,2.87,2591650.0,26650.0,3.88723124993,
2014-12-21,4609897.7197,3778.0,101680000.0,2.91,2187630.0,28150.0,5.53780532,
2014-12-22,6150345.49996,4275.0,99862200.0,2.86,2477440.0,27150.0,4.98478015999,
2014-12-23,4534904.64917,4012.0,100889000.0,2.89,1901360.0,26850.0,3.95537665992,
2014-12-24,2391278.02895,3118.0,100630000.0,2.88,2076240.0,31350.0,5.69787457997,
2014-12-25,4454754.78488,2896.0,95760900.0,2.74,1640910.0,34650.0,3.45115519993,
2014-12-26,3502226.56997,2947.0,94618000.0,2.7,2088360.0,30100.0,4.20744390995,
2014-12-27,9459248.90152,3086.0,97465400.0,2.78,2180800.0,29600.0,2.98589816994,
2014-12-28,6222284.14397,3273.0,95424400.0,2.72,1701950.0,28700.0,4.05094435995,
2014-12-29,4502487.87559,3018.0,96020400.0,2.73,1471530.0,25700.0,3.76384877994,
2014-12-30,2727246.23584,3253.0,94764600.0,2.7,1536350.0,26600.0,3.73215221996,
2014-12-31,2237553.54518,3265.0,95108100.0,2.7,1577550.0,26750.0,3.40868308997,
2015-01-01,3037038.16,2781.0,95896300.0,2.72,770693.0,28350.0,2.87992228992,
2015-01-02,3460376.22551,2555.0,95029800.0,2.7,855392.0,28150.0,3.43555739996,
2015-01-03,30391622.3806,5540.0,94017000.0,2.67,5193080.0,29300.0,9.95301002989,
2015-01-04,24500584.3463,4960.0,74465900.0,2.11,3888140.0,27300.0,6.96523648992,
2015-01-05,6279828.85866,4375.0,69148700.0,1.96,10649500.0,26650.0,4.76063615999,
2015-01-06,6957917.77134,4403.0,73663300.0,2.08,3242950.0,26250.0,4.89776840995,
2015-01-07,6509047.98589,4257.0,74913200.0,2.12,3388950.0,25100.0,6.03130604003,
2015-01-08,8544426.90383,5262.0,74876300.0,2.12,2924520.0,27500.0,5.97775589998,
2015-01-09,6408249.82138,4445.0,71195200.0,2.01,1951160.0,28700.0,5.67772299995,
2015-01-10,75011941.9171,6056.0,69838100.0,1.97,2911190.0,29050.0,10.0326470199,
2015-01-11,7970347.77244,5566.0,58665800.0,1.65,2581500.0,26750.0,6.65815207,
2015-01-12,9564653.57734,4676.0,60986100.0,1.72,1738370.0,28350.0,7.74778984995,
2015-01-13,12295926.787,5329.0,60769100.0,1.71,4039950.0,25000.0,7.37674026,
2015-01-14,46195215.6045,5643.0,55102200.0,1.55,4721280.0,27400.0,7.45430978984,
2015-01-15,20315210.1167,4420.0,41039000.0,1.15,3487080.0,25900.0,7.23258852004,
2015-01-16,10952697.2274,4742.0,45481900.0,1.28,2669280.0,24950.0,5.30109941993,
2015-01-17,4146263.01144,5865.0,49811400.0,1.4,1514960.0,26400.0,7.62737614002,
2015-01-18,3511321.93694,5761.0,46219800.0,1.3,1694820.0,27150.0,6.84840225999,
2015-01-19,2744137.70334,5303.0,47416500.0,1.33,728641.0,27300.0,6.40111433001,
2015-01-20,3158358.75556,5234.0,47896600.0,1.34,1069660.0,30100.0,5.84020777,
